지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),이슬점온도(°C),현지기압(hPa),일조(hr),시정(10m),지면온도(°C),증기압(hPa)
174,2020-07-21 16:00,28.2,0.0,2.3,140,73,22.8,991.8,0.6,1755,33.2,27.7
174,2020-07-21 17:00,27.9,0.0,3.0,200,75,23.0,991.7,0.4,1857,31.9,28.1
174,2020-07-21 18:00,26.3,0.0,2.0,180,78,22.1,992.2,0.0,1933,27.4,26.6
174,2020-07-21 19:00,25.3,0.0,0.4,0,84,22.3,992.3,0.0,1755,26.1,26.9
174,2020-07-21 20:00,24.7,0.0,2.0,160,88,22.5,992.3,0.0,1953,25.0,27.2
174,2020-07-21 21:00,22.8,2.6,0.3,0,96,22.1,992.7,0.0,6,24.1,26.6
174,2020-07-21 22:00,22.6,0.0,0.5,140,99,22.4,992.8,0.0,619,23.9,27.1
174,2020-07-21 23:00,22.5,0.2,0.6,110,99,22.3,992.9,0.0,549,23.7,26.9
174,2020-07-22 00:00,22.5,1.3,0.0,0,99,22.3,992.6,0.0,8,23.4,26.9
174,2020-07-22 01:00,22.4,2.8,0.1,0,99,22.2,992.2,0.0,8,23.3,26.8
174,2020-07-22 02:00,21.7,0.7,0.0,0,98,21.3,991.6,0.0,316,23.0,25.3
174,2020-07-22 03:00,21.6,0.4,1.1,110,99,21.4,991.0,0.0,6,22.8,25.5
174,2020-07-22 04:00,21.6,0.9,1.0,70,99,21.4,990.9,0.0,102,22.6,25.5
174,2020-07-22 05:00,21.7,0.1,0.1,0,99,21.5,990.7,0.0,617,22.5,25.6
174,2020-07-22 06:00,21.8,0.1,0.3,0,99,21.6,990.7,0.0,480,22.6,25.8
174,2020-07-22 07:00,22.0,2.5,0.4,0,99,21.8,990.9,0.0,8,22.7,26.1
174,2020-07-22 08:00,22.5,0.1,0.2,0,99,22.3,990.5,0.0,803,23.4,26.9
174,2020-07-22 09:00,23.6,0.0,0.0,0,95,22.7,990.8,0.0,1739,24.7,27.6
174,2020-07-22 10:00,23.5,0.0,0.9,140,96,22.8,991.1,0.0,1627,24.8,27.7
174,2020-07-22 11:00,23.6,0.2,1.6,180,96,22.9,991.0,0.0,862,24.7,27.9
174,2020-07-22 12:00,24.0,1.2,1.5,180,97,23.4,991.1,0.0,635,25.6,28.8
174,2020-07-22 13:00,24.0,5.2,0.6,110,97,23.4,991.2,0.0,6,25.2,28.8
174,2020-07-22 14:00,24.5,2.4,0.8,90,94,23.4,990.4,0.0,1154,25.9,28.8
174,2020-07-22 15:00,24.7,0.3,0.5,110,93,23.4,990.3,0.0,1710,26.6,28.8
174,2020-07-22 16:00,24.6,0.2,2.7,290,89,22.6,990.2,0.0,2000,26.5,27.4
174,2020-07-22 17:00,24.4,0.0,2.7,290,88,22.2,990.1,0.0,1977,26.3,26.8
174,2020-07-22 18:00,24.2,0.0,1.6,270,90,22.4,990.0,0.0,2000,25.7,27.1
174,2020-07-22 19:00,23.8,0.0,0.4,0,96,23.1,990.1,0.0,1798,24.9,28.3
174,2020-07-22 20:00,23.1,0.0,0.3,0,99,22.9,990.5,0.0,734,24.1,27.9
174,2020-07-22 21:00,22.7,0.0,0.7,50,99,22.5,990.5,0.0,897,23.5,27.2
174,2020-07-22 22:00,22.4,0.0,0.6,250,100,22.3,990.9,0.0,468,23.1,26.9
174,2020-07-22 23:00,22.2,0.0,0.8,270,99,22.0,990.9,0.0,884,22.8,26.4
174,2020-07-23 00:00,21.9,0.0,0.7,250,99,21.7,991.0,0.0,1066,22.6,26.0
174,2020-07-23 01:00,21.9,0.0,0.1,0,99,21.7,990.4,0.0,152,22.6,26.0
174,2020-07-23 02:00,21.9,0.0,1.1,290,99,21.7,990.5,0.0,732,22.4,26.0
174,2020-07-23 03:00,21.9,0.0,0.0,0,99,21.7,989.7,0.0,583,22.4,26.0
174,2020-07-23 04:00,21.5,0.0,0.4,0,99,21.3,989.7,0.0,833,21.9,25.3
174,2020-07-23 05:00,21.6,5.3,2.8,90,98,21.2,989.4,0.0,269,21.7,25.2
174,2020-07-23 06:00,21.4,2.7,0.5,90,99,21.2,990.4,0.0,6,21.7,25.2
174,2020-07-23 07:00,21.5,1.2,0.5,90,99,21.3,990.7,0.0,619,21.8,25.3
174,2020-07-23 08:00,21.5,5.6,0.2,0,99,21.3,990.8,0.0,325,21.9,25.3
174,2020-07-23 09:00,22.1,0.8,0.2,0,99,21.9,990.2,0.0,6,22.7,26.3
174,2020-07-23 10:00,22.1,1.4,0.9,90,98,21.7,989.9,0.0,551,22.8,26.0
174,2020-07-23 11:00,22.2,4.9,1.2,110,98,21.8,988.5,0.0,6,22.7,26.1
174,2020-07-23 12:00,22.4,10.4,1.5,90,98,22.0,987.9,0.0,620,22.6,26.4
174,2020-07-23 13:00,22.5,4.9,2.7,110,96,21.8,986.9,0.0,518,22.7,26.1
174,2020-07-23 14:00,22.7,4.8,4.7,110,94,21.6,985.9,0.0,466,22.9,25.8
174,2020-07-23 15:00,22.5,0.8,4.3,110,94,21.4,985.8,0.0,4,22.7,25.5
174,2020-07-23 16:00,22.3,0.0,3.4,90,95,21.4,984.7,0.0,1141,22.6,25.5
174,2020-07-23 17:00,22.2,0.5,5.1,90,95,21.3,983.3,0.0,1087,22.4,25.3
174,2020-07-23 18:00,22.0,11.4,1.1,50,99,21.8,981.9,0.0,137,22.0,26.1
174,2020-07-23 19:00,22.2,4.2,0.9,140,99,22.0,980.9,0.0,272,22.1,26.4
174,2020-07-23 20:00,22.1,13.2,1.5,70,99,21.9,980.1,0.0,227,21.9,26.3
174,2020-07-23 21:00,23.7,2.4,2.3,90,99,23.5,979.9,0.0,4,21.9,28.9
174,2020-07-23 22:00,23.8,0.1,1.8,160,90,22.0,980.1,0.0,1856,22.0,26.4
174,2020-07-23 23:00,22.9,0.0,1.7,110,91,21.3,979.4,0.0,1501,21.9,25.3
174,2020-07-24 00:00,22.4,0.0,2.6,180,90,20.6,978.9,0.0,1111,21.6,24.3
174,2020-07-24 01:00,21.7,0.1,1.5,160,93,20.5,978.4,0.0,1275,21.5,24.1
174,2020-07-24 02:00,21.6,0.3,1.3,140,93,20.4,978.3,0.0,1250,21.3,24.0
174,2020-07-24 03:00,21.0,0.2,1.4,180,95,20.1,978.1,0.0,771,21.2,23.5
174,2020-07-24 04:00,20.6,0.2,1.1,140,97,20.1,978.2,0.0,1054,21.1,23.5
174,2020-07-24 05:00,20.3,0.3,1.5,50,96,19.6,978.3,0.0,1709,20.8,22.8
174,2020-07-24 06:00,20.3,0.2,2.3,70,95,19.4,978.2,0.0,1432,20.7,22.5
174,2020-07-24 07:00,20.3,0.0,1.6,90,95,19.4,978.1,0.0,1809,20.7,22.5
174,2020-07-24 08:00,20.1,1.6,2.0,50,98,19.7,978.1,0.0,424,20.8,22.9
174,2020-07-24 09:00,20.1,0.8,1.2,70,97,19.6,978.2,0.0,760,21.0,22.8
174,2020-07-24 10:00,20.2,0.2,1.7,110,95,19.3,978.0,0.0,443,21.5,22.4
174,2020-07-24 11:00,20.5,0.6,2.0,110,96,19.8,977.7,0.0,333,22.3,23.1
174,2020-07-24 12:00,21.0,0.2,1.8,110,96,20.3,977.4,0.0,672,23.7,23.8
174,2020-07-24 13:00,20.7,0.0,2.4,90,96,20.0,977.2,0.0,250,23.2,23.4
174,2020-07-24 14:00,20.5,0.3,2.0,110,96,19.8,977.3,0.0,436,22.3,23.1
174,2020-07-24 15:00,20.5,4.5,1.2,90,97,20.0,977.2,0.0,6,22.4,23.4
174,2020-07-24 16:00,20.6,1.3,1.5,90,97,20.1,977.0,0.0,6,22.9,23.5
174,2020-07-24 17:00,20.4,1.5,0.7,70,97,19.9,977.1,0.0,303,23.1,23.2
174,2020-07-24 18:00,20.7,0.4,0.3,0,95,19.8,977.4,0.0,897,22.9,23.1
174,2020-07-24 19:00,21.2,0.0,0.6,250,93,20.0,977.8,0.1,1907,23.5,23.4
174,2020-07-24 20:00,20.6,0.0,1.0,270,97,20.1,978.3,0.0,2000,22.4,23.5
174,2020-07-24 21:00,20.4,0.0,0.1,0,99,20.2,979.1,0.0,1525,21.8,23.7
174,2020-07-24 22:00,20.2,0.0,0.0,0,99,20.0,979.5,0.0,58,21.5,23.4
174,2020-07-24 23:00,20.2,0.0,0.1,0,99,20.0,979.3,0.0,620,21.3,23.4
174,2020-07-25 00:00,20.3,0.0,0.6,110,99,20.1,979.6,0.0,710,21.1,23.5
174,2020-07-25 01:00,20.4,0.0,0.0,0,99,20.2,980.0,0.0,315,21.0,23.7
174,2020-07-25 02:00,20.3,0.2,0.1,0,99,20.1,980.0,0.0,142,21.0,23.5
174,2020-07-25 03:00,20.4,0.0,0.6,70,99,20.2,980.4,0.0,1011,20.9,23.7
174,2020-07-25 04:00,20.4,0.0,0.0,0,99,20.2,980.6,0.0,476,20.8,23.7
174,2020-07-25 05:00,20.5,0.0,0.0,0,99,20.3,980.9,0.0,564,20.8,23.8
174,2020-07-25 06:00,20.4,0.2,0.3,0,99,20.2,981.3,0.0,17,20.8,23.7
174,2020-07-25 07:00,20.6,0.1,0.8,270,100,20.5,981.4,0.0,32,21.1,24.1
174,2020-07-25 08:00,21.3,0.1,1.0,200,97,20.7,981.7,0.0,918,22.9,24.4
174,2020-07-25 09:00,23.4,0.0,1.8,180,84,20.5,982.0,0.2,2000,26.4,24.1
174,2020-07-25 10:00,23.4,0.0,0.5,140,89,21.4,982.4,0.0,1984,25.4,25.5
174,2020-07-25 11:00,23.3,0.0,2.1,180,84,20.4,982.8,0.1,2000,26.2,24.0
174,2020-07-25 12:00,23.6,0.0,2.3,140,84,20.7,982.8,0.0,1963,27.9,24.4
174,2020-07-25 13:00,24.0,0.0,0.7,20,84,21.1,982.9,0.0,1947,27.7,25.0
174,2020-07-25 14:00,22.9,0.0,1.6,160,91,21.3,982.7,0.0,1884,26.0,25.3
174,2020-07-25 15:00,23.6,0.0,0.8,230,90,21.8,983.0,0.0,2,27.1,26.1
174,2020-07-25 16:00,24.5,0.0,1.9,270,81,21.0,983.1,0.4,1953,28.5,24.9
174,2020-07-25 17:00,24.7,0.0,1.6,200,81,21.2,983.1,0.3,1997,29.3,25.2
174,2020-07-25 18:00,24.3,0.0,1.1,290,84,21.4,983.5,0.1,2000,26.2,25.5
174,2020-07-25 19:00,23.3,0.0,0.7,290,88,21.1,984.0,0.0,1991,24.3,25.0
174,2020-07-25 20:00,22.6,0.0,0.1,0,93,21.4,984.9,0.0,1948,23.7,25.5
174,2020-07-25 21:00,22.2,0.0,1.2,50,97,21.6,985.7,0.0,1601,23.2,25.8
174,2020-07-25 22:00,21.9,0.0,0.0,0,97,21.3,986.6,0.0,542,22.9,25.3
174,2020-07-25 23:00,21.5,0.0,0.4,0,99,21.3,986.9,0.0,787,22.6,25.3
174,2020-07-26 00:00,21.4,0.0,0.0,0,99,21.2,986.8,0.0,526,22.3,25.2
174,2020-07-26 01:00,21.0,0.0,0.1,0,99,20.8,986.9,0.0,469,21.8,24.6
174,2020-07-26 02:00,21.0,0.0,0.7,70,99,20.8,986.9,0.0,243,21.7,24.6
174,2020-07-26 03:00,21.0,0.0,0.0,0,99,20.8,986.8,0.0,605,21.6,24.6
174,2020-07-26 04:00,20.6,0.0,0.3,0,99,20.4,987.0,0.0,602,20.9,24.0
174,2020-07-26 05:00,20.6,0.0,0.9,140,98,20.2,987.3,0.0,1000,20.5,23.7
174,2020-07-26 06:00,20.4,0.0,0.5,360,99,20.2,988.0,0.0,553,20.8,23.7
174,2020-07-26 07:00,20.9,0.0,0.7,70,98,20.5,988.6,0.0,936,21.6,24.1
174,2020-07-26 08:00,21.9,0.0,0.6,90,91,20.3,989.0,0.3,1741,22.6,23.8
174,2020-07-26 09:00,23.9,0.0,1.8,110,81,20.4,989.0,0.4,1894,25.5,24.0
174,2020-07-26 10:00,24.9,0.0,1.8,110,73,19.7,988.6,1.0,1902,30.0,22.9
174,2020-07-26 11:00,24.9,0.0,2.0,90,77,20.5,988.5,0.7,1960,29.6,24.1
174,2020-07-26 12:00,25.7,0.0,3.0,200,69,19.5,988.3,0.4,1941,30.0,22.7
174,2020-07-26 13:00,27.2,0.0,1.6,90,68,20.7,987.6,1.0,1980,35.5,24.4
174,2020-07-26 14:00,26.6,0.0,2.6,110,64,19.2,987.3,0.3,2000,31.9,22.2
174,2020-07-26 15:00,26.4,0.0,2.9,160,67,19.7,987.8,0.2,2000,31.5,22.9
174,2020-07-26 16:00,27.9,0.0,1.5,200,61,19.6,987.4,1.0,1953,33.9,22.8
174,2020-07-26 17:00,26.2,0.0,2.6,160,71,20.5,987.7,0.8,1967,30.5,24.1
174,2020-07-26 18:00,24.7,0.0,2.2,180,72,19.3,988.2,0.7,1980,27.6,22.4
174,2020-07-26 19:00,23.0,0.0,0.5,110,80,19.3,988.4,0.0,2000,25.2,22.4
174,2020-07-26 20:00,21.7,0.0,0.4,0,88,19.6,988.6,0.0,1987,23.8,22.8
174,2020-07-26 21:00,20.7,0.0,0.1,0,93,19.5,988.9,0.0,1497,22.9,22.7
174,2020-07-26 22:00,20.1,0.0,0.2,0,97,19.6,989.6,0.0,1282,22.2,22.8
174,2020-07-26 23:00,19.8,0.0,0.4,0,97,19.3,989.5,0.0,900,21.6,22.4
174,2020-07-27 00:00,19.5,0.0,0.2,0,98,19.1,989.6,0.0,625,21.1,22.1
174,2020-07-27 01:00,19.2,0.0,0.8,110,99,19.0,989.2,0.0,715,20.9,22.0
174,2020-07-27 02:00,19.1,0.0,0.2,0,99,18.9,989.1,0.0,691,20.7,21.8
174,2020-07-27 03:00,19.2,0.0,0.0,0,98,18.8,989.2,0.0,905,20.7,21.7
174,2020-07-27 04:00,19.1,0.0,1.3,160,99,18.9,989.1,0.0,680,20.5,21.8
174,2020-07-27 05:00,19.3,0.0,0.7,180,99,19.1,989.4,0.0,760,20.5,22.1
174,2020-07-27 06:00,19.4,0.0,0.8,270,99,19.2,989.0,0.0,409,20.4,22.2
174,2020-07-27 07:00,19.9,0.0,0.9,110,99,19.7,989.8,0.0,308,20.8,22.9
174,2020-07-27 08:00,21.0,0.0,0.0,0,96,20.3,989.8,0.0,432,22.0,23.8
174,2020-07-27 09:00,22.0,0.0,0.9,110,93,20.8,989.7,0.0,463,23.4,24.6
174,2020-07-27 10:00,23.5,0.0,0.3,0,87,21.2,989.9,0.0,462,24.9,25.2
174,2020-07-27 11:00,24.7,0.0,0.6,90,82,21.4,989.8,0.0,478,26.6,25.5
174,2020-07-27 12:00,25.4,0.0,0.5,110,79,21.4,989.2,0.0,700,27.4,25.5
174,2020-07-27 13:00,24.8,0.0,1.9,110,81,21.3,988.9,0.0,730,26.5,25.3
174,2020-07-27 14:00,25.4,0.0,2.5,110,79,21.4,988.8,0.0,1077,27.5,25.5
174,2020-07-27 15:00,22.7,1.5,1.2,160,94,21.6,988.8,0.0,341,24.5,25.8
174,2020-07-27 16:00,22.3,1.5,0.0,0,96,21.6,988.5,0.0,67,24.4,25.8
174,2020-07-27 17:00,21.4,15.9,1.1,230,99,21.2,988.5,0.0,113,22.9,25.2
174,2020-07-27 18:00,21.4,8.6,1.1,50,99,21.2,988.1,0.0,6,22.7,25.2
174,2020-07-27 19:00,21.5,1.2,0.0,0,99,21.3,988.2,0.0,5,22.6,25.3
174,2020-07-27 20:00,21.7,0.4,0.2,0,99,21.5,988.3,0.0,362,22.5,25.6
174,2020-07-27 21:00,21.6,0.1,0.2,0,99,21.4,988.3,0.0,5,22.4,25.5
174,2020-07-27 22:00,21.7,0.1,0.0,0,99,21.5,988.6,0.0,185,22.3,25.6
174,2020-07-27 23:00,21.8,0.1,0.0,0,99,21.6,988.7,0.0,152,22.3,25.8
174,2020-07-28 00:00,21.9,0.4,0.1,0,99,21.7,988.8,0.0,65,22.2,26.0
174,2020-07-28 01:00,21.9,0.2,0.0,0,99,21.7,988.9,0.0,90,22.2,26.0
174,2020-07-28 02:00,21.9,0.0,0.7,110,99,21.7,988.9,0.0,38,22.2,26.0
174,2020-07-28 03:00,22.0,0.1,0.6,250,99,21.8,988.7,0.0,37,22.2,26.1
174,2020-07-28 04:00,22.1,0.0,0.5,70,99,21.9,988.9,0.0,108,22.1,26.3
174,2020-07-28 05:00,22.4,0.0,0.8,90,99,22.2,989.6,0.0,267,22.2,26.8
174,2020-07-28 06:00,23.0,0.0,0.6,70,99,22.8,990.0,0.0,253,22.3,27.7
174,2020-07-28 07:00,23.0,0.0,0.4,0,99,22.8,990.5,0.0,187,22.6,27.7
174,2020-07-28 08:00,23.7,0.0,0.6,320,99,23.5,990.7,0.0,278,23.7,28.9
174,2020-07-28 09:00,24.8,0.0,0.4,0,96,24.1,990.9,0.0,470,25.3,30.0
174,2020-07-28 10:00,25.9,0.0,0.8,160,90,24.1,991.4,0.0,754,26.5,30.0
174,2020-07-28 11:00,26.6,0.0,1.3,140,89,24.6,991.6,0.0,797,28.1,30.9
174,2020-07-28 12:00,27.6,0.0,2.1,180,84,24.6,991.2,0.0,916,29.3,30.9
174,2020-07-28 13:00,27.3,0.0,2.4,160,84,24.3,991.2,0.0,900,29.8,30.4
174,2020-07-28 14:00,28.0,0.0,2.6,180,83,24.8,991.2,0.0,874,31.1,31.3
174,2020-07-28 15:00,28.1,0.0,2.7,180,83,24.9,990.7,0.3,1151,31.6,31.5
174,2020-07-28 16:00,28.0,0.0,1.8,140,83,24.8,990.7,0.0,1348,31.5,31.3
174,2020-07-28 17:00,27.1,0.0,1.8,200,86,24.5,990.6,0.0,1388,28.3,30.7
174,2020-07-28 18:00,27.1,0.0,1.4,200,86,24.5,991.0,0.0,1503,27.3,30.7
174,2020-07-28 19:00,26.2,0.1,1.5,180,91,24.6,991.0,0.0,1309,26.3,30.9
174,2020-07-28 20:00,25.6,6.4,1.5,110,95,24.7,991.4,0.0,6,25.5,31.1
174,2020-07-28 21:00,24.9,1.4,1.1,90,98,24.5,992.0,0.0,6,25.2,30.7
174,2020-07-28 22:00,24.7,0.3,0.6,90,99,24.5,992.4,0.0,1,24.9,30.7
174,2020-07-28 23:00,24.5,0.0,0.7,110,99,24.3,992.6,0.0,338,24.7,30.4
174,2020-07-29 00:00,24.5,0.0,0.9,70,99,24.3,992.7,0.0,175,24.5,30.4
174,2020-07-29 01:00,24.5,0.0,0.4,0,99,24.3,992.7,0.0,405,24.3,30.4
174,2020-07-29 02:00,24.5,0.0,0.2,0,99,24.3,992.7,0.0,292,24.2,30.4
174,2020-07-29 03:00,24.3,0.0,0.0,0,99,24.1,992.4,0.0,172,24.0,30.0
174,2020-07-29 04:00,24.2,0.0,0.7,90,99,24.0,992.4,0.0,38,23.9,29.8
174,2020-07-29 05:00,24.1,0.0,0.8,70,99,23.9,992.2,0.0,67,23.9,29.7
174,2020-07-29 06:00,24.1,0.0,1.2,90,99,23.9,992.5,0.0,39,23.8,29.7
174,2020-07-29 07:00,24.6,0.0,0.5,70,99,24.4,992.9,0.0,268,24.4,30.6
174,2020-07-29 08:00,25.2,0.0,0.1,0,99,25.0,993.3,0.0,785,25.4,31.7
174,2020-07-29 09:00,26.3,0.0,0.6,140,91,24.7,993.5,0.0,1771,27.8,31.1
174,2020-07-29 10:00,26.3,0.0,0.9,110,90,24.5,993.8,0.0,1788,26.9,30.7
174,2020-07-29 11:00,26.8,0.0,2.0,200,86,24.2,993.9,0.0,1979,28.6,30.2
174,2020-07-29 12:00,24.0,4.2,3.9,270,93,22.7,994.2,0.0,3,26.5,27.6
174,2020-07-29 13:00,23.8,1.9,3.6,270,97,23.2,994.1,0.0,625,26.0,28.4
174,2020-07-29 14:00,23.8,7.7,2.1,290,95,22.9,994.0,0.0,6,26.0,27.9
174,2020-07-29 15:00,23.8,1.0,1.9,250,96,23.1,993.8,0.0,1002,26.3,28.3
174,2020-07-29 16:00,24.4,3.6,0.9,110,96,23.7,993.6,0.0,200,26.7,29.3
174,2020-07-29 17:00,24.7,0.0,0.1,0,94,23.6,993.9,0.0,2000,26.8,29.1
174,2020-07-29 18:00,24.5,0.7,1.0,20,97,23.9,993.8,0.0,354,25.9,29.7
174,2020-07-29 19:00,24.3,0.2,0.0,0,98,23.9,993.6,0.0,1852,25.5,29.7
174,2020-07-29 20:00,24.2,0.0,0.8,50,98,23.8,993.8,0.0,1281,25.0,29.5
174,2020-07-29 21:00,24.1,0.0,0.4,0,99,23.9,994.2,0.0,447,24.6,29.7
174,2020-07-29 22:00,24.1,0.0,0.7,140,99,23.9,994.6,0.0,413,24.3,29.7
174,2020-07-29 23:00,24.1,0.0,0.2,0,99,23.9,994.8,0.0,363,24.2,29.7
174,2020-07-30 00:00,24.0,0.0,0.1,0,99,23.8,994.9,0.0,200,24.1,29.5
174,2020-07-30 01:00,24.0,0.0,0.0,0,99,23.8,994.7,0.0,62,23.9,29.5
174,2020-07-30 02:00,23.8,0.0,0.0,0,99,23.6,994.8,0.0,16,23.9,29.1
174,2020-07-30 03:00,23.8,2.4,0.3,0,99,23.6,994.8,0.0,6,23.8,29.1
174,2020-07-30 04:00,23.8,0.1,0.1,0,99,23.6,994.5,0.0,26,23.7,29.1
174,2020-07-30 05:00,23.7,0.0,0.0,0,99,23.5,994.6,0.0,16,23.7,28.9
174,2020-07-30 06:00,23.7,0.0,0.0,0,99,23.5,994.8,0.0,21,23.6,28.9
174,2020-07-30 07:00,24.0,2.0,1.0,50,99,23.8,995.3,0.0,3,23.9,29.5
174,2020-07-30 08:00,24.8,0.1,0.6,70,99,24.6,995.6,0.0,815,25.1,30.9
174,2020-07-30 09:00,26.9,0.0,1.1,140,95,26.0,995.4,0.0,1391,26.7,33.6
174,2020-07-30 10:00,27.8,0.0,2.4,140,83,24.6,995.5,0.4,1648,30.6,30.9
174,2020-07-30 11:00,29.4,0.0,2.5,160,81,25.7,995.6,0.3,1596,32.9,33.0
174,2020-07-30 12:00,27.9,6.7,1.3,270,89,25.9,995.6,0.1,563,30.4,33.4
174,2020-07-30 13:00,29.1,0.0,1.4,180,82,25.7,995.0,0.5,1754,33.5,33.0
174,2020-07-30 14:00,27.2,0.5,2.2,70,88,25.0,994.9,0.2,1583,32.1,31.7
174,2020-07-30 15:00,25.7,3.5,1.3,230,94,24.6,995.4,0.1,611,30.3,30.9
174,2020-07-30 16:00,25.2,9.3,1.0,110,98,24.8,995.2,0.0,183,28.7,31.3
174,2020-07-30 17:00,24.9,11.7,1.6,110,98,24.5,994.8,0.0,5,27.5,30.7
174,2020-07-30 18:00,25.2,0.0,1.1,140,96,24.5,995.1,0.0,1986,27.7,30.7
174,2020-07-30 19:00,24.3,0.0,0.8,90,96,23.6,995.4,0.0,1962,26.7,29.1
174,2020-07-30 20:00,24.0,0.0,0.3,0,98,23.6,995.7,0.0,663,25.7,29.1
174,2020-07-30 21:00,23.5,1.5,1.9,50,99,23.3,995.6,0.0,77,25.2,28.6
174,2020-07-30 22:00,23.3,0.0,0.1,0,99,23.1,995.5,0.0,556,24.7,28.3
174,2020-07-30 23:00,23.1,0.0,0.8,320,99,22.9,995.6,0.0,726,24.1,27.9
174,2020-07-31 00:00,22.8,0.0,0.1,0,99,22.6,995.3,0.0,259,23.8,27.4
174,2020-07-31 01:00,22.7,0.0,0.0,0,99,22.5,995.4,0.0,187,23.7,27.2
174,2020-07-31 02:00,22.6,0.0,0.7,270,99,22.4,995.1,0.0,25,23.5,27.1
174,2020-07-31 03:00,22.6,0.0,0.0,0,99,22.4,995.2,0.0,17,23.4,27.1
174,2020-07-31 04:00,22.5,0.0,0.0,0,99,22.3,995.3,0.0,20,23.3,26.9
174,2020-07-31 05:00,22.6,0.0,0.4,0,99,22.4,995.3,0.0,15,23.2,27.1
174,2020-07-31 06:00,22.5,0.0,0.1,0,99,22.3,995.9,0.0,67,22.9,26.9
174,2020-07-31 07:00,22.9,0.0,0.3,0,99,22.7,996.3,0.0,19,23.5,27.6
174,2020-07-31 08:00,24.1,0.0,0.3,0,99,23.9,996.7,0.0,502,25.1,29.7
174,2020-07-31 09:00,27.0,0.0,0.7,140,92,25.5,996.5,0.0,1736,27.7,32.6
174,2020-07-31 10:00,28.8,0.0,1.8,270,76,24.1,996.0,0.8,1614,30.7,30.0
174,2020-07-31 11:00,29.4,0.0,1.9,320,72,23.8,995.8,1.0,1789,33.0,29.5
174,2020-07-31 12:00,30.4,0.0,2.3,320,68,23.8,995.4,1.0,1781,34.4,29.5
174,2020-07-31 13:00,30.3,0.0,2.4,290,69,23.9,994.9,0.1,1781,32.7,29.7
174,2020-07-31 14:00,30.2,0.0,2.1,270,70,24.1,994.6,0.2,1654,32.5,30.0
174,2020-07-31 15:00,30.7,0.0,2.4,290,70,24.5,994.2,0.6,1783,34.2,30.7
174,2020-07-31 16:00,31.1,0.0,2.0,270,67,24.2,993.8,0.8,1656,35.2,30.2
174,2020-07-31 17:00,31.0,0.0,3.0,270,68,24.3,993.4,0.5,1888,34.0,30.4
174,2020-07-31 18:00,29.2,0.0,0.8,250,81,25.5,993.5,0.3,1611,30.2,32.6
174,2020-07-31 19:00,27.9,0.0,0.0,0,87,25.5,993.8,0.0,1635,28.8,32.6
174,2020-07-31 20:00,26.5,0.0,0.1,0,94,25.4,994.1,0.0,1262,27.4,32.4
174,2020-07-31 21:00,25.7,0.0,0.1,0,97,25.1,994.1,0.0,871,26.5,31.9
174,2020-07-31 22:00,24.9,0.0,0.1,0,97,24.3,994.2,0.0,883,25.7,30.4
174,2020-07-31 23:00,24.8,0.0,0.5,50,98,24.4,994.3,0.0,846,25.4,30.6
174,2020-08-01 00:00,24.4,0.0,0.8,270,99,24.2,994.4,0.0,712,24.9,30.2
174,2020-08-01 01:00,24.0,0.0,1.0,290,99,23.8,994.5,0.0,761,24.5,29.5
174,2020-08-01 02:00,23.6,0.0,1.0,270,99,23.4,994.3,0.0,581,24.2,28.8
174,2020-08-01 03:00,23.3,0.0,0.4,0,98,22.9,994.1,0.0,858,24.0,27.9
174,2020-08-01 04:00,23.3,0.0,0.0,0,99,23.1,994.0,0.0,782,23.9,28.3
174,2020-08-01 05:00,23.1,0.0,0.0,0,99,22.9,994.0,0.0,568,23.7,27.9
174,2020-08-01 06:00,22.9,0.0,0.1,0,99,22.7,994.1,0.0,580,23.6,27.6
174,2020-08-01 07:00,23.2,0.0,0.0,0,99,23.0,993.8,0.0,539,24.1,28.1
174,2020-08-01 08:00,24.4,0.0,0.4,0,94,23.3,993.6,0.0,1007,25.5,28.6
174,2020-08-01 09:00,26.4,0.0,1.0,50,84,23.4,993.7,0.0,1680,27.6,28.8
174,2020-08-01 10:00,28.6,0.0,1.1,140,75,23.7,993.7,0.7,1604,30.7,29.3
174,2020-08-01 11:00,29.2,0.0,3.2,160,72,23.6,993.3,1.0,1753,33.5,29.1
174,2020-08-01 12:00,30.0,0.0,2.4,160,69,23.6,992.8,0.8,1638,34.9,29.1
174,2020-08-01 13:00,28.9,0.0,3.2,160,71,23.1,992.6,0.3,1612,31.2,28.3
174,2020-08-01 14:00,28.8,0.4,1.7,180,74,23.6,992.6,0.0,1185,31.8,29.1
174,2020-08-01 15:00,28.7,0.0,2.0,180,80,24.8,992.3,0.0,1177,30.8,31.3
174,2020-08-01 16:00,28.1,0.0,2.6,160,80,24.3,992.1,0.0,1002,30.0,30.4
174,2020-08-01 17:00,27.7,0.0,1.9,160,82,24.3,991.8,0.0,898,28.8,30.4
174,2020-08-01 18:00,27.4,0.0,1.8,180,83,24.2,991.5,0.0,852,27.9,30.2
174,2020-08-01 19:00,26.9,0.0,1.4,180,85,24.1,991.5,0.0,878,27.3,30.0
174,2020-08-01 20:00,26.3,0.0,1.4,180,88,24.1,991.8,0.0,820,26.0,30.0
174,2020-08-01 21:00,26.3,0.0,1.3,110,88,24.1,992.5,0.0,845,25.7,30.0
